status	category	donorPath	destinations	note
archived-exact	docs	docs/solutions/logic-errors/yjs-split-history-empty-leaf-reconnect-2026-05-26.md	docs/transplant/slate-v2/archive/docs/solutions/logic-errors/yjs-split-history-empty-leaf-reconnect-2026-05-26.md	not an active Plate source surface
archived-exact	docs	docs/solutions/logic-errors/yjs-structural-wrap-fragment-parity-2026-05-28.md	docs/transplant/slate-v2/archive/docs/solutions/logic-errors/yjs-structural-wrap-fragment-parity-2026-05-28.md	not an active Plate source surface
archived-exact	docs	docs/solutions/logic-errors/yjs-text-leaf-metadata-delta-sync-2026-05-26.md	docs/transplant/slate-v2/archive/docs/solutions/logic-errors/yjs-text-leaf-metadata-delta-sync-2026-05-26.md	not an active Plate source surface
archived-exact	docs	docs/solutions/runtime-errors/slate-empty-root-normalization-2026-05-27.md	docs/transplant/slate-v2/archive/docs/solutions/runtime-errors/slate-empty-root-normalization-2026-05-27.md	not an active Plate source surface
archived-exact	docs	docs/solutions/runtime-errors/yjs-disconnected-undo-history-offset-2026-05-25.md	docs/transplant/slate-v2/archive/docs/solutions/runtime-errors/yjs-disconnected-undo-history-offset-2026-05-25.md	not an active Plate source surface
archived-exact	docs	docs/solutions/test-failures/yjs-example-client-id-determinism-2026-05-28.md	docs/transplant/slate-v2/archive/docs/solutions/test-failures/yjs-example-client-id-determinism-2026-05-28.md	not an active Plate source surface
archived-exact	docs	docs/solutions/ui-bugs/slate-react-selection-export-must-respect-other-editor-roots-2026-05-25.md	docs/transplant/slate-v2/archive/docs/solutions/ui-bugs/slate-react-selection-export-must-respect-other-editor-roots-2026-05-25.md	not an active Plate source surface
archived-exact	docs	docs/solutions/ui-bugs/slate-react-structural-text-dom-sync-2026-05-28.md	docs/transplant/slate-v2/archive/docs/solutions/ui-bugs/slate-react-structural-text-dom-sync-2026-05-28.md	not an active Plate source surface
archived-exact	docs	docs/solutions/ui-bugs/yjs-demo-command-stale-text-paths-2026-06-01.md	docs/transplant/slate-v2/archive/docs/solutions/ui-bugs/yjs-demo-command-stale-text-paths-2026-06-01.md	not an active Plate source surface
archived-exact	docs	docs/solutions/ui-bugs/yjs-keyboard-undo-cursor-grouping-2026-05-31.md	docs/transplant/slate-v2/archive/docs/solutions/ui-bugs/yjs-keyboard-undo-cursor-grouping-2026-05-31.md	not an active Plate source surface
archived-exact	docs	docs/Summary.md	docs/transplant/slate-v2/archive/docs/Summary.md	not an active Plate source surface
active-fumadocs-doc	docs	docs/walkthroughs/01-installing-slate.md	content/docs/slate/walkthroughs/01-installing-slate.mdx	donor doc copied to Fumadocs Slate section
active-fumadocs-doc	docs	docs/walkthroughs/02-adding-event-handlers.md	content/docs/slate/walkthroughs/02-adding-event-handlers.mdx	donor doc copied to Fumadocs Slate section
active-fumadocs-doc	docs	docs/walkthroughs/03-defining-custom-elements.md	content/docs/slate/walkthroughs/03-defining-custom-elements.mdx	donor doc copied to Fumadocs Slate section
active-fumadocs-doc	docs	docs/walkthroughs/04-applying-custom-formatting.md	content/docs/slate/walkthroughs/04-applying-custom-formatting.mdx	donor doc copied to Fumadocs Slate section
active-fumadocs-doc	docs	docs/walkthroughs/05-executing-commands.md	content/docs/slate/walkthroughs/05-executing-commands.mdx	donor doc copied to Fumadocs Slate section
active-fumadocs-doc	docs	docs/walkthroughs/06-saving-to-a-database.md	content/docs/slate/walkthroughs/06-saving-to-a-database.mdx	donor doc copied to Fumadocs Slate section
active-fumadocs-doc	docs	docs/walkthroughs/07-operation-replay-substrate.md	content/docs/slate/walkthroughs/07-operation-replay-substrate.mdx	donor doc copied to Fumadocs Slate section
active-fumadocs-doc	docs	docs/walkthroughs/09-performance.md	content/docs/slate/walkthroughs/09-performance.mdx	donor doc copied to Fumadocs Slate section
archived-exact	root-config	eslint.config.mjs	docs/transplant/slate-v2/archive/eslint.config.mjs	not an active Plate source surface
archived-exact	root-doc	License.md	docs/transplant/slate-v2/archive/License.md	not an active Plate source surface
archived-exact	root-config	now.json	docs/transplant/slate-v2/archive/now.json	not an active Plate source surface
archived-exact	root-config	package.json	docs/transplant/slate-v2/archive/package.json	not an active Plate source surface
active-package	package-other	packages/slate-browser/index.ts	packages/browser/index.ts	package source/test/config moved to final @platejs package
active-package	package-config	packages/slate-browser/package.json	packages/browser/package.json	package source/test/config moved to final @platejs package
active-package	package-doc	packages/slate-browser/README.md	packages/browser/README.md	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/browser/index.ts	packages/browser/src/browser/index.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/browser/selection.ts	packages/browser/src/browser/selection.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/browser/zero-width.ts	packages/browser/src/browser/zero-width.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/core/feature-contracts.ts	packages/browser/src/core/feature-contracts.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/core/first-party-browser-contracts.ts	packages/browser/src/core/first-party-browser-contracts.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/core/index.ts	packages/browser/src/core/index.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/core/proof.ts	packages/browser/src/core/proof.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/core/release-proof.ts	packages/browser/src/core/release-proof.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/core/selection.ts	packages/browser/src/core/selection.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/artifacts.ts	packages/browser/src/playwright/artifacts.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/caret-visibility.ts	packages/browser/src/playwright/caret-visibility.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/clipboard.ts	packages/browser/src/playwright/clipboard.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/constants.ts	packages/browser/src/playwright/constants.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/displayed-selection.ts	packages/browser/src/playwright/displayed-selection.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/dom-locators.ts	packages/browser/src/playwright/dom-locators.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/dom-shape.ts	packages/browser/src/playwright/dom-shape.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/dom-text-actions.ts	packages/browser/src/playwright/dom-text-actions.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/dom-text.ts	packages/browser/src/playwright/dom-text.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/example-route.ts	packages/browser/src/playwright/example-route.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/handle.ts	packages/browser/src/playwright/handle.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/harness-assertions.ts	packages/browser/src/playwright/harness-assertions.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/harness-input.ts	packages/browser/src/playwright/harness-input.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/harness-scenario.ts	packages/browser/src/playwright/harness-scenario.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/harness.ts	packages/browser/src/playwright/harness.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/ime.ts	packages/browser/src/playwright/ime.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/index.ts	packages/browser/src/playwright/index.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/keyboard.ts	packages/browser/src/playwright/keyboard.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/materialization.ts	packages/browser/src/playwright/materialization.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/native-event-trace.ts	packages/browser/src/playwright/native-event-trace.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/ready.ts	packages/browser/src/playwright/ready.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/render-profiler.ts	packages/browser/src/playwright/render-profiler.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/render-state.ts	packages/browser/src/playwright/render-state.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/root-focus.ts	packages/browser/src/playwright/root-focus.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/runtime-errors.ts	packages/browser/src/playwright/runtime-errors.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/scenario-conformance.ts	packages/browser/src/playwright/scenario-conformance.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/scenario-destructive.ts	packages/browser/src/playwright/scenario-destructive.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/scenario-kernel-trace.ts	packages/browser/src/playwright/scenario-kernel-trace.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/scenario-replay.ts	packages/browser/src/playwright/scenario-replay.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/scenario-warm.ts	packages/browser/src/playwright/scenario-warm.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/scenario.ts	packages/browser/src/playwright/scenario.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/selection-actions.ts	packages/browser/src/playwright/selection-actions.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/selection-bookmarks.ts	packages/browser/src/playwright/selection-bookmarks.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/selection-contract.ts	packages/browser/src/playwright/selection-contract.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/selection-geometry.ts	packages/browser/src/playwright/selection-geometry.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/selection-handle.ts	packages/browser/src/playwright/selection-handle.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/selection-snapshots.ts	packages/browser/src/playwright/selection-snapshots.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/surface.ts	packages/browser/src/playwright/surface.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/playwright/types.ts	packages/browser/src/playwright/types.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/transports/agent-browser.ts	packages/browser/src/transports/agent-browser.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-browser/src/transports/appium.ts	packages/browser/src/transports/appium.ts	package source/test/config moved to final @platejs package
