package	file	score	line_cov_pct	uncovered_lines	source_lines	status	reasons
yjs	packages/yjs/src/react/index.ts	0	0.00	6	6	excluded-react	react-bound
yjs	packages/yjs/src/react/YjsPlugin.tsx	0	0.00	8	8	excluded-react	react-bound
yjs	packages/yjs/src/utils/index.ts	0	0.00	6	6	excluded-barrel	barrel export
dnd	packages/dnd/src/queries/getBlocksWithId.ts	9	0.00	15	15	candidate	runtime source, deterministic logic, zero runtime coverage
dnd	packages/dnd/src/transforms/focusBlockStartById.ts	9	0.00	12	12	candidate	runtime source, deterministic logic, zero runtime coverage
dnd	packages/dnd/src/transforms/removeBlocksAndFocus.ts	9	0.00	15	15	candidate	runtime source, deterministic logic, zero runtime coverage
dnd	packages/dnd/src/transforms/selectBlockById.ts	9	0.00	12	12	candidate	runtime source, deterministic logic, zero runtime coverage
dnd	packages/dnd/src/utils/getNewDirection.ts	8	5.26	18	24	candidate	runtime source, deterministic logic, very low coverage
dnd	packages/dnd/src/utils/getHoverDirection.ts	6	91.43	3	87	candidate	runtime source, deterministic logic, medium surface
dnd	packages/dnd/src/components/index.ts	0	0.00	8	8	excluded-barrel	barrel export
dnd	packages/dnd/src/components/Scroller/DndScroller.tsx	0	19.05	17	27	excluded-react	react-bound
dnd	packages/dnd/src/components/Scroller/index.ts	0	100.00	0	8	excluded-barrel	barrel export
dnd	packages/dnd/src/components/Scroller/ScrollArea.tsx	0	2.92	133	156	excluded-react	react-bound
dnd	packages/dnd/src/components/Scroller/Scroller.tsx	0	28.57	5	19	excluded-react	react-bound
dnd	packages/dnd/src/components/useDraggable.ts	0	0.00	61	61	excluded-react	react-bound
dnd	packages/dnd/src/components/useDropLine.ts	0	0.00	47	47	excluded-react	react-bound
dnd	packages/dnd/src/DndPlugin.tsx	0	26.67	66	134	excluded-react	react-bound
dnd	packages/dnd/src/hooks/index.ts	0	0.00	8	8	excluded-barrel	barrel export
dnd	packages/dnd/src/hooks/useDndNode.ts	0	0.00	106	106	excluded-react	react-bound
dnd	packages/dnd/src/hooks/useDragNode.ts	0	0.00	115	115	excluded-react	react-bound
dnd	packages/dnd/src/hooks/useDropNode.ts	0	0.00	158	158	excluded-react	react-bound
dnd	packages/dnd/src/index.ts	0	0.00	12	12	excluded-barrel	barrel export
dnd	packages/dnd/src/queries/index.ts	0	0.00	6	6	excluded-barrel	barrel export
dnd	packages/dnd/src/transforms/index.ts	0	0.00	11	11	excluded-barrel	barrel export
dnd	packages/dnd/src/transforms/onDropNode.ts	0	87.50	14	177	excluded-react	react-bound
dnd	packages/dnd/src/transforms/onHoverNode.ts	0	79.25	11	88	excluded-react	react-bound
dnd	packages/dnd/src/transforms/selectBlocksBySelectionOrId.ts	0	0.00	28	28	excluded-react	react-bound
dnd	packages/dnd/src/types.ts	0	0.00	23	23	excluded-type	type-only
dnd	packages/dnd/src/utils/index.ts	0	100.00	0	7	excluded-barrel	barrel export
layout	packages/layout/src/lib/transforms/resizeColumn.ts	10	0.00	62	67	candidate	runtime source, deterministic logic, medium surface, zero runtime coverage
layout	packages/layout/src/lib/transforms/insertColumn.ts	8	15.38	11	18	candidate	runtime source, deterministic logic, very low coverage
layout	packages/layout/src/lib/transforms/insertColumnGroup.ts	8	5.41	35	46	candidate	runtime source, deterministic logic, very low coverage
layout	packages/layout/src/lib/transforms/moveMiddleColumn.ts	8	5.26	36	51	candidate	runtime source, deterministic logic, very low coverage
layout	packages/layout/src/lib/withColumn.ts	7	57.29	41	140	candidate	runtime source, deterministic logic, medium surface, partial coverage
layout	packages/layout/src/lib/transforms/setColumns.ts	6	100.00	0	113	candidate	runtime source, deterministic logic, medium surface
layout	packages/layout/src/lib/transforms/toggleColumnGroup.ts	5	100.00	0	54	candidate	runtime source, deterministic logic
layout	packages/layout/src/lib/utils/columnsToWidths.ts	5	100.00	0	3	candidate	runtime source, deterministic logic
layout	packages/layout/src/lib/BaseColumnPlugin.ts	2	100.00	0	15	candidate	runtime source, plugin contract, already mostly covered
layout	packages/layout/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
layout	packages/layout/src/lib/index.ts	0	100.00	0	9	excluded-barrel	barrel export
layout	packages/layout/src/lib/transforms/index.ts	0	100.00	0	11	excluded-barrel	barrel export
layout	packages/layout/src/lib/utils/index.ts	0	100.00	0	6	excluded-barrel	barrel export
layout	packages/layout/src/react/ColumnPlugin.tsx	0	0.00	11	11	excluded-react	react-bound
layout	packages/layout/src/react/hooks/index.ts	0	0.00	6	6	excluded-react	react-bound
layout	packages/layout/src/react/hooks/useDebouncePopoverOpen.ts	0	0.00	15	15	excluded-react	react-bound
layout	packages/layout/src/react/index.ts	0	0.00	7	7	excluded-react	react-bound
caption	packages/caption/src/lib/withCaption.ts	9	18.57	57	94	candidate	runtime source, deterministic logic, medium surface, very low coverage
caption	packages/caption/src/lib/BaseCaptionPlugin.ts	4	100.00	0	45	candidate	runtime source, plugin contract, already mostly covered
caption	packages/caption/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
caption	packages/caption/src/lib/index.ts	0	100.00	0	7	excluded-barrel	barrel export
caption	packages/caption/src/react/CaptionPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
caption	packages/caption/src/react/components/Caption.tsx	0	0.00	57	57	excluded-react	react-bound
caption	packages/caption/src/react/components/CaptionButton.tsx	0	0.00	28	28	excluded-react	react-bound
caption	packages/caption/src/react/components/CaptionTextarea.tsx	0	0.00	176	176	excluded-react	react-bound
caption	packages/caption/src/react/components/index.ts	0	0.00	9	9	excluded-react	react-bound
caption	packages/caption/src/react/components/TextareaAutosize.tsx	0	0.00	27	27	excluded-react	react-bound
caption	packages/caption/src/react/hooks/index.ts	0	0.00	6	6	excluded-react	react-bound
caption	packages/caption/src/react/hooks/useCaptionString.ts	0	0.00	17	17	excluded-react	react-bound
caption	packages/caption/src/react/index.ts	0	0.00	9	9	excluded-react	react-bound
caption	packages/caption/src/react/utils/index.ts	0	0.00	6	6	excluded-react	react-bound
caption	packages/caption/src/react/utils/showCaption.ts	0	0.00	15	15	excluded-react	react-bound
list-classic	packages/list-classic/src/lib/BaseTodoListPlugin.ts	9	37.14	22	45	candidate	runtime source, deterministic logic, plugin contract, low coverage
list-classic	packages/list-classic/src/lib/transforms/insertListItem.ts	9	1.74	113	124	candidate	runtime source, deterministic logic, medium surface, very low coverage
list-classic	packages/list-classic/src/lib/transforms/insertTodoListItem.ts	9	4.48	64	72	candidate	runtime source, deterministic logic, medium surface, very low coverage
list-classic	packages/list-classic/src/lib/withDeleteFragmentList.ts	9	17.33	62	89	candidate	runtime source, deterministic logic, medium surface, very low coverage
list-classic	packages/list-classic/src/lib/queries/getHighestEmptyList.ts	8	10.26	35	51	candidate	runtime source, deterministic logic, very low coverage
list-classic	packages/list-classic/src/lib/queries/getTodoListItemEntry.ts	8	6.25	30	48	candidate	runtime source, deterministic logic, very low coverage
list-classic	packages/list-classic/src/lib/transforms/moveListSiblingsAfterCursor.ts	8	10.00	27	42	candidate	runtime source, deterministic logic, very low coverage
list-classic	packages/list-classic/src/lib/transforms/toggleList.ts	8	78.17	31	187	candidate	runtime source, deterministic logic, large surface, partial coverage
list-classic	packages/list-classic/src/lib/withInsertBreakList.ts	8	24.07	41	60	candidate	runtime source, deterministic logic, medium surface, low coverage
list-classic	packages/list-classic/src/lib/BaseListPlugin.ts	7	96.39	3	129	candidate	runtime source, deterministic logic, plugin contract, medium surface, already mostly covered
list-classic	packages/list-classic/src/lib/normalizers/normalizeListItem.ts	7	100.00	0	205	candidate	runtime source, deterministic logic, large surface
list-classic	packages/list-classic/src/lib/normalizers/normalizeNestedList.ts	7	48.15	14	44	candidate	runtime source, deterministic logic, low coverage
list-classic	packages/list-classic/src/lib/transforms/unindentListItems.ts	7	40.00	3	11	candidate	runtime source, deterministic logic, low coverage
list-classic	packages/list-classic/src/lib/withDeleteForwardList.ts	7	95.76	7	249	candidate	runtime source, deterministic logic, large surface
list-classic	packages/list-classic/src/lib/withInsertFragmentList.ts	7	91.43	15	256	candidate	runtime source, deterministic logic, large surface
list-classic	packages/list-classic/src/lib/queries/someList.ts	6	66.67	1	7	candidate	runtime source, deterministic logic, partial coverage
list-classic	packages/list-classic/src/lib/transforms/indentListItems.ts	6	66.67	1	8	candidate	runtime source, deterministic logic, partial coverage
list-classic	packages/list-classic/src/lib/transforms/moveListItemDown.ts	6	97.30	1	65	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/transforms/moveListItems.ts	6	100.00	0	108	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/transforms/moveListItemsToList.ts	6	98.04	1	104	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/transforms/moveListItemSublistItemsToListItemSublist.ts	6	96.08	2	96	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/transforms/moveListItemUp.ts	6	98.82	1	137	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/transforms/removeListItem.ts	6	100.00	0	114	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/transforms/unwrapList.ts	6	94.59	2	66	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/withDeleteBackwardList.ts	6	94.94	4	110	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/withList.ts	6	84.72	11	95	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/withNormalizeList.ts	6	87.10	12	132	candidate	runtime source, deterministic logic, medium surface
list-classic	packages/list-classic/src/lib/queries/getListItemEntry.ts	5	100.00	0	48	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/queries/getListRoot.ts	5	100.00	0	32	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/queries/getListTypes.ts	5	100.00	0	10	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/queries/getTaskListProps.ts	5	100.00	0	24	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/queries/hasListChild.ts	5	100.00	0	8	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/queries/isAcrossListItems.ts	5	92.86	1	21	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/queries/isListNested.ts	5	100.00	0	11	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/queries/isListRoot.ts	5	100.00	0	7	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/lib/transforms/removeFirstListItem.ts	5	100.00	0	27	candidate	runtime source, deterministic logic
list-classic	packages/list-classic/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
list-classic	packages/list-classic/src/lib/index.ts	0	100.00	0	17	excluded-barrel	barrel export
list-classic	packages/list-classic/src/lib/normalizers/index.ts	0	100.00	0	7	excluded-barrel	barrel export
list-classic	packages/list-classic/src/lib/queries/index.ts	0	100.00	0	16	excluded-barrel	barrel export
list-classic	packages/list-classic/src/lib/transforms/index.ts	0	100.00	0	19	excluded-barrel	barrel export
list-classic	packages/list-classic/src/react/hooks/index.ts	0	0.00	7	7	excluded-react	react-bound
list-classic	packages/list-classic/src/react/hooks/useListToolbarButton.ts	0	0.00	40	40	excluded-react	react-bound
list-classic	packages/list-classic/src/react/hooks/useTodoListElement.ts	0	0.00	42	42	excluded-react	react-bound
list-classic	packages/list-classic/src/react/index.ts	0	0.00	8	8	excluded-react	react-bound
list-classic	packages/list-classic/src/react/ListPlugin.tsx	0	0.00	35	35	excluded-react	react-bound
list-classic	packages/list-classic/src/react/TodoListPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
diff	packages/diff/src/lib/withGetFragmentExcludeDiff.ts	8	10.00	18	25	candidate	runtime source, deterministic logic, very low coverage
diff	packages/diff/src/internal/transforms/transformDiffDescendants.ts	7	97.03	3	165	candidate	runtime source, deterministic logic, large surface
diff	packages/diff/src/internal/transforms/transformDiffTexts.ts	7	96.19	8	347	candidate	runtime source, deterministic logic, large surface
diff	packages/diff/src/internal/utils/with-change-tracking.ts	7	100.00	0	399	candidate	runtime source, deterministic logic, large surface
diff	packages/diff/src/internal/transforms/transformDiffNodes.ts	6	96.61	2	108	candidate	runtime source, deterministic logic, medium surface
diff	packages/diff/src/internal/utils/diff-nodes.ts	6	100.00	0	114	candidate	runtime source, deterministic logic, medium surface
diff	packages/diff/src/internal/utils/inline-node-char-map.ts	6	100.00	0	80	candidate	runtime source, deterministic logic, medium surface
diff	packages/diff/src/internal/utils/dmp.ts	5	100.00	0	11	candidate	runtime source, deterministic logic
diff	packages/diff/src/internal/utils/get-properties.ts	5	95.83	1	44	candidate	runtime source, deterministic logic
diff	packages/diff/src/internal/utils/is-equal.ts	5	100.00	0	39	candidate	runtime source, deterministic logic
diff	packages/diff/src/internal/utils/string-char-mapping.ts	5	100.00	0	46	candidate	runtime source, deterministic logic
diff	packages/diff/src/internal/utils/unused-char-generator.ts	5	88.89	1	18	candidate	runtime source, deterministic logic
diff	packages/diff/src/lib/computeDiff.ts	4	100.00	0	98	candidate	runtime source, medium surface
diff	packages/diff/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
diff	packages/diff/src/lib/index.ts	0	100.00	0	8	excluded-barrel	barrel export
diff	packages/diff/src/lib/types.ts	0	0.00	0	21	excluded-type	type-only
plate	packages/plate/src/index.tsx	0	100.00	0	8	excluded-barrel	barrel export
plate	packages/plate/src/react/index.tsx	0	100.00	0	8	excluded-react	react-bound
plate	packages/plate/src/static/index.ts	0	100.00	0	2	excluded-barrel	barrel export
test-utils	packages/test-utils/src/internals/creators.ts	4	72.83	47	248	candidate	runtime source, deterministic logic, package penalty -4, large surface, partial coverage
test-utils	packages/test-utils/src/internals/hyperscript.ts	2	89.89	9	156	candidate	runtime source, deterministic logic, package penalty -4, medium surface
test-utils	packages/test-utils/src/internals/tokens.ts	2	100.00	0	77	candidate	runtime source, deterministic logic, package penalty -4, medium surface
test-utils	packages/test-utils/src/jsx.ts	2	100.00	0	145	candidate	runtime source, deterministic logic, package penalty -4, medium surface
test-utils	packages/test-utils/src/createDataTransfer.ts	1	100.00	0	10	candidate	runtime source, deterministic logic, package penalty -4
test-utils	packages/test-utils/src/getHtmlDocument.ts	1	100.00	0	3	candidate	runtime source, deterministic logic, package penalty -4
test-utils	packages/test-utils/src/index.ts	0	100.00	0	8	excluded-barrel	barrel export
excalidraw	packages/excalidraw/src/lib/BaseExcalidrawPlugin.ts	8	0.00	17	17	candidate	runtime source, plugin contract, package penalty -1, zero runtime coverage
excalidraw	packages/excalidraw/src/lib/transforms/insertExcalidraw.ts	8	0.00	29	29	candidate	runtime source, deterministic logic, package penalty -1, zero runtime coverage
excalidraw	packages/excalidraw/src/index.ts	0	0.00	6	6	excluded-barrel	barrel export
excalidraw	packages/excalidraw/src/lib/index.ts	0	0.00	8	8	excluded-barrel	barrel export
excalidraw	packages/excalidraw/src/lib/transforms/index.ts	0	0.00	6	6	excluded-barrel	barrel export
excalidraw	packages/excalidraw/src/lib/types.ts	0	0.00	8	8	excluded-type	type-only
excalidraw	packages/excalidraw/src/react/ExcalidrawPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
excalidraw	packages/excalidraw/src/react/hooks/index.ts	0	0.00	6	6	excluded-react	react-bound
excalidraw	packages/excalidraw/src/react/hooks/useExcalidrawElement.ts	0	0.00	100	100	excluded-react	react-bound
excalidraw	packages/excalidraw/src/react/index.ts	0	0.00	8	8	excluded-react	react-bound
excalidraw	packages/excalidraw/src/react/types.ts	0	0.00	9	9	excluded-react	react-bound
callout	packages/callout/src/lib/transforms/insertCallout.ts	8	13.64	19	28	candidate	runtime source, deterministic logic, very low coverage
callout	packages/callout/src/lib/BaseCalloutPlugin.ts	2	100.00	0	23	candidate	runtime source, plugin contract, already mostly covered
callout	packages/callout/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
callout	packages/callout/src/lib/index.ts	0	100.00	0	7	excluded-barrel	barrel export
callout	packages/callout/src/lib/transforms/index.ts	0	100.00	0	6	excluded-barrel	barrel export
callout	packages/callout/src/react/CalloutPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
callout	packages/callout/src/react/hooks/index.ts	0	0.00	6	6	excluded-react	react-bound
callout	packages/callout/src/react/hooks/useCalloutEmojiPicker.ts	0	0.00	48	48	excluded-react	react-bound
callout	packages/callout/src/react/index.ts	0	0.00	7	7	excluded-react	react-bound
find-replace	packages/find-replace/src/lib/decorateFindReplace.ts	6	95.77	3	109	candidate	runtime source, deterministic logic, medium surface
find-replace	packages/find-replace/src/lib/FindReplacePlugin.ts	6	100.00	0	19	candidate	runtime source, deterministic logic, plugin contract, already mostly covered
find-replace	packages/find-replace/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
find-replace	packages/find-replace/src/lib/index.ts	0	100.00	0	7	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/deserializer/utils/customMdxDeserialize.ts	10	35.09	37	78	candidate	runtime source, deterministic logic, package priority +3, medium surface, low coverage
markdown	packages/markdown/src/lib/MarkdownPlugin.ts	10	65.00	14	129	candidate	runtime source, deterministic logic, plugin contract, package priority +3, medium surface, partial coverage
markdown	packages/markdown/src/lib/rules/columnRules.ts	10	57.14	21	60	candidate	runtime source, deterministic logic, package priority +3, medium surface, partial coverage
markdown	packages/markdown/src/lib/rules/defaultRules.ts	10	88.28	99	1039	candidate	runtime source, deterministic logic, package priority +3, large surface
markdown	packages/markdown/src/lib/serializer/convertNodesSerialize.ts	10	94.81	7	205	candidate	runtime source, deterministic logic, package priority +3, large surface
markdown	packages/markdown/src/lib/serializer/convertTextsSerialize.ts	10	98.41	3	233	candidate	runtime source, deterministic logic, package priority +3, large surface
markdown	packages/markdown/src/lib/serializer/listToMdastTree.ts	10	97.24	4	214	candidate	runtime source, deterministic logic, package priority +3, large surface
markdown	packages/markdown/src/lib/deserializer/convertNodesDeserialize.ts	9	95.16	3	90	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/deserializer/deserializeMd.ts	9	80.56	14	137	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/deserializer/mdastToSlate.ts	9	96.36	2	76	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/deserializer/utils/htmlToJsx.ts	9	100.00	0	69	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/deserializer/utils/markdownToSlateNodesSafely.ts	9	95.00	2	60	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/deserializer/utils/splitIncompleteMdx.ts	9	95.65	3	96	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/deserializer/utils/stripMarkdown.ts	9	100.00	0	62	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/plugins/remarkMention.ts	9	100.00	0	133	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/rules/fontRules.ts	9	62.50	18	58	candidate	runtime source, deterministic logic, package priority +3, partial coverage
markdown	packages/markdown/src/lib/rules/mediaRules.ts	9	70.37	8	39	candidate	runtime source, deterministic logic, package priority +3, partial coverage
markdown	packages/markdown/src/lib/serializer/serializeMd.ts	9	100.00	0	74	candidate	runtime source, deterministic logic, package priority +3, medium surface
markdown	packages/markdown/src/lib/deserializer/convertChildrenDeserialize.ts	8	100.00	0	20	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/deserializer/convertTextsDeserialize.ts	8	100.00	0	22	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/deserializer/utils/deserializeInlineMd.ts	8	100.00	0	43	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/deserializer/utils/getDeserializerByKey.ts	8	100.00	0	15	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/deserializer/utils/getMergedOptionsDeserialize.ts	8	100.00	0	50	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/deserializer/utils/getStyleValue.ts	8	100.00	0	22	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/deserializer/utils/parseMarkdownBlocks.ts	8	100.00	0	36	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/plugins/remarkMdx.ts	8	100.00	0	9	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/rules/utils/parseAttributes.ts	8	100.00	0	32	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/serializer/serializeInlineMd.ts	8	100.00	0	38	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/serializer/utils/getCustomMark.ts	8	100.00	0	12	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/serializer/utils/getMergedOptionsSerialize.ts	8	100.00	0	51	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/serializer/utils/getSerializerByKey.ts	8	100.00	0	17	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/serializer/utils/unreachable.ts	8	100.00	0	4	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/serializer/wrapWithBlockId.ts	8	100.00	0	30	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/lib/utils/getRemarkPluginsWithoutMdx.ts	8	100.00	0	15	candidate	runtime source, deterministic logic, package priority +3
markdown	packages/markdown/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/deserializer/index.ts	0	100.00	0	11	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/deserializer/utils/index.ts	0	100.00	0	15	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/index.ts	0	100.00	0	13	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/mdast.ts	0	0.00	0	48	excluded-type	type-only
markdown	packages/markdown/src/lib/plugins/index.ts	0	100.00	0	7	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/rules/index.ts	0	100.00	0	10	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/rules/utils/index.ts	0	100.00	0	6	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/serializer/index.ts	0	100.00	0	12	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/serializer/utils/index.ts	0	100.00	0	9	excluded-barrel	barrel export
markdown	packages/markdown/src/lib/types.ts	0	98.88	1	344	excluded-type	type-only
markdown	packages/markdown/src/lib/utils/index.ts	0	100.00	0	6	excluded-barrel	barrel export
math	packages/math/src/lib/transforms/insertEquation.ts	8	15.38	11	22	candidate	runtime source, deterministic logic, very low coverage
math	packages/math/src/lib/transforms/insertInlineEquation.ts	8	14.29	12	23	candidate	runtime source, deterministic logic, very low coverage
math	packages/math/src/lib/utils/getEquationHtml.ts	7	25.00	6	12	candidate	runtime source, deterministic logic, low coverage
math	packages/math/src/lib/BaseEquationPlugin.ts	2	100.00	0	15	candidate	runtime source, plugin contract, already mostly covered
math	packages/math/src/lib/BaseInlineEquationPlugin.ts	2	100.00	0	13	candidate	runtime source, plugin contract, already mostly covered
math	packages/math/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
math	packages/math/src/lib/index.ts	0	100.00	0	9	excluded-barrel	barrel export
math	packages/math/src/lib/transforms/index.ts	0	100.00	0	7	excluded-barrel	barrel export
math	packages/math/src/lib/utils/index.ts	0	100.00	0	6	excluded-barrel	barrel export
math	packages/math/src/react/EquationPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
math	packages/math/src/react/hooks/index.ts	0	0.00	7	7	excluded-react	react-bound
math	packages/math/src/react/hooks/useEquationElement.ts	0	0.00	23	23	excluded-react	react-bound
math	packages/math/src/react/hooks/useEquationInput.ts	0	0.00	129	129	excluded-react	react-bound
math	packages/math/src/react/index.ts	0	0.00	8	8	excluded-react	react-bound
math	packages/math/src/react/InlineEquationPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
link	packages/link/src/lib/transforms/unwrapLink.ts	6	59.09	18	58	candidate	runtime source, deterministic logic, partial coverage
link	packages/link/src/lib/transforms/upsertLink.ts	6	89.80	10	158	candidate	runtime source, deterministic logic, medium surface
link	packages/link/src/lib/withLink.ts	6	97.40	2	127	candidate	runtime source, deterministic logic, medium surface
link	packages/link/src/lib/BaseLinkPlugin.ts	5	100.00	0	135	candidate	runtime source, plugin contract, medium surface, already mostly covered
link	packages/link/src/lib/transforms/insertLink.ts	5	100.00	0	21	candidate	runtime source, deterministic logic
link	packages/link/src/lib/transforms/upsertLinkText.ts	5	100.00	0	37	candidate	runtime source, deterministic logic
link	packages/link/src/lib/transforms/wrapLink.ts	5	100.00	0	25	candidate	runtime source, deterministic logic
link	packages/link/src/lib/utils/createLinkNode.ts	5	100.00	0	25	candidate	runtime source, deterministic logic
link	packages/link/src/lib/utils/encodeUrlIfNeeded.ts	5	88.89	1	20	candidate	runtime source, deterministic logic
link	packages/link/src/lib/utils/safeDecodeUrl.ts	5	87.50	1	12	candidate	runtime source, deterministic logic
link	packages/link/src/lib/utils/validateUrl.ts	5	100.00	0	43	candidate	runtime source, deterministic logic
link	packages/link/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
link	packages/link/src/lib/index.ts	0	100.00	0	9	excluded-barrel	barrel export
link	packages/link/src/lib/transforms/index.ts	0	100.00	0	10	excluded-barrel	barrel export
link	packages/link/src/lib/utils/getLinkAttributes.ts	0	100.00	0	37	excluded-react	react-bound
link	packages/link/src/lib/utils/index.ts	0	100.00	0	10	excluded-barrel	barrel export
link	packages/link/src/react/components/FloatingLink/FloatingLinkNewTabInput.tsx	0	0.00	62	62	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/FloatingLinkUrlInput.tsx	0	0.00	67	67	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/index.ts	0	0.00	13	13	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/LinkOpenButton.tsx	0	0.00	65	65	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/useFloatingLinkEdit.ts	0	0.00	152	152	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/useFloatingLinkEnter.ts	0	0.00	26	26	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/useFloatingLinkEscape.ts	0	0.00	39	39	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/useFloatingLinkInsert.ts	0	0.00	136	136	excluded-react	react-bound
link	packages/link/src/react/components/FloatingLink/useVirtualFloatingLink.ts	0	0.00	20	20	excluded-react	react-bound
link	packages/link/src/react/components/index.ts	0	0.00	8	8	excluded-react	react-bound
link	packages/link/src/react/components/useLink.ts	0	0.00	20	20	excluded-react	react-bound
link	packages/link/src/react/components/useLinkToolbarButton.ts	0	0.00	50	50	excluded-react	react-bound
link	packages/link/src/react/index.ts	0	0.00	9	9	excluded-react	react-bound
link	packages/link/src/react/LinkPlugin.tsx	0	0.00	99	99	excluded-react	react-bound
link	packages/link/src/react/transforms/index.ts	0	0.00	6	6	excluded-react	react-bound
link	packages/link/src/react/transforms/submitFloatingLink.ts	0	0.00	44	44	excluded-react	react-bound
link	packages/link/src/react/utils/index.ts	0	0.00	8	8	excluded-react	react-bound
link	packages/link/src/react/utils/triggerFloatingLink.ts	0	0.00	27	27	excluded-react	react-bound
link	packages/link/src/react/utils/triggerFloatingLinkEdit.ts	0	0.00	35	35	excluded-react	react-bound
link	packages/link/src/react/utils/triggerFloatingLinkInsert.ts	0	0.00	45	45	excluded-react	react-bound
indent	packages/indent/src/lib/withIndent.ts	8	49.02	26	70	candidate	runtime source, deterministic logic, medium surface, low coverage
