source	categories	file	line	text
working-tree	vision,supervisor,api_dx,maintainer,proof	AGENTS.md	57	- `vision` to route agents to root `VISION.md` for unified Plate/Slate taste, public API doctrine, Slate-vs-Plate boundaries, proof standards, checkpoint-zero routing, and autonomous maintainer-fit decisions
working-tree	vision,supervisor,api_dx,research	AGENTS.md	58	- `sync-vision` for incremental `VISION.md` syncing from changed human/agent inputs, plans, docs, rules, research, and sync artifacts since the last recorded commit baseline; it updates or reaffirms reusable taste without rescanning the whole repo every run
working-tree	maintainer	AGENTS.md	59	- `openclaw-sync` for comparing latest local OpenClaw agent setup against this repo. It may update existing skills/rules or create a new skill only after the source row is read, the reusable invariant is named, no current owner fits, and product-specific OpenClaw plumbing is rejected.
working-tree	maintainer	AGENTS.md	60	- `clawsweeper` for Slate issue-ledger triage, duplicate/stale/invalid classification, small high-confidence issue processing, and exact claim sync
working-tree	api_dx,proof	AGENTS.md	66	- `slate-migration` for autonomous Slate v2 migration closure: Plate-to-Slate-v2 migration loops, stale Slate API audits, migration-guide repair, changeset repair, package/docs/examples/tests proof, and migration workflow self-repair
working-tree	vision	VISION.md	1	# Vision
working-tree	vision,api_dx	VISION.md	5	Root `VISION.md` keeps the essential doctrine every agent must see. Detailed
working-tree	vision,api_dx	VISION.md	6	owner doctrine lives in `docs/vision/*.md`; read only the relevant detail file
working-tree	api_dx	VISION.md	7	after this root file.
working-tree	vision	VISION.md	9	The `vision` skill is only a router. Do not maintain doctrine in a skill body.
working-tree	vision,proof	VISION.md	10	When reusable taste, architecture, proof, or automation doctrine changes,
working-tree	vision,api_dx	VISION.md	11	update this file and the relevant `docs/vision/*.md` file.
working-tree	vision,api_dx,research,proof	VISION.md	15	- `docs/vision/common.md`: shared taste, proof, automation, research,
working-tree	maintainer	VISION.md	16	maintainer policy, correction patterns, repair, and consolidation.
working-tree	vision,editor_behavior,api_dx,proof	VISION.md	17	- `docs/vision/slate.md`: Slate substrate, API/runtime/browser/perf doctrine,
working-tree	proof	VISION.md	18	proof hierarchy, and Slate skill topology.
working-tree	vision,api_dx	VISION.md	19	- `docs/vision/plate.md`: Plate framework/product doctrine, plugin/component
working-tree	api_dx	VISION.md	20	policy, docs/API ownership, security, AI, setup, and non-merge lines.
working-tree	vision,supervisor,api_dx	VISION.md	21	- `docs/vision/sync.md`: `sync-vision`, baseline advancement, classification,
working-tree	vision	VISION.md	22	and taste capture.
working-tree	api_dx	VISION.md	26	Read this before changing reusable architecture, public APIs, editor behavior,
working-tree	maintainer	VISION.md	27	automation loops, maintainer issue/PR policy, or Slate/Plate boundaries.
working-tree	api_dx	VISION.md	36	- Breaking changes are acceptable when they produce the better API, behavior,
working-tree	api_dx	VISION.md	38	- No fake aliases, no fake compatibility, no hidden migration story in docs.
working-tree	api_dx	VISION.md	39	- Public docs describe the current API only.
working-tree	proof	VISION.md	40	- Do not hide latency behind debounce, delayed repair, or benchmark tricks.
working-tree	editor_behavior,proof	VISION.md	41	- Do not call browser/editor behavior correct from model-only proof.
working-tree	editor_behavior,proof	VISION.md	48	DOM/input, selection, history, browser proof, and unopinionated APIs.
working-tree	api_dx	VISION.md	50	wrappers, components, kits, opinionated UX, examples, and app-facing docs.
working-tree	supervisor	VISION.md	53	- Cross-boundary work must name both owners and prove the handoff.
working-tree	editor_behavior,proof	VISION.md	58	2. Real browser proof for visible local routes.
working-tree	proof	VISION.md	60	4. Benchmark targets with fair legacy/current comparison for perf claims.
working-tree	api_dx	VISION.md	61	5. Current docs for accepted claim width.
working-tree	research	VISION.md	62	6. Research decisions for durable architecture context.
working-tree	api_dx	VISION.md	66	Executable tests outrank prose docs for behavior claims. Prose docs outrank
working-tree	api_dx	VISION.md	67	tests for ownership, API intent, and public teaching surfaces.
working-tree	api_dx	VISION.md	71	- Long-running automation must repair tests, metrics, skills, and docs while it
working-tree	maintainer,proof	VISION.md	73	- All issue/test harvests are issue-by-issue when the prompt says "all".
working-tree	maintainer,proof	VISION.md	75	- Every relevant issue needs a checkmark: existing local test linked and
working-tree	proof	VISION.md	76	verified, new test written and verified, Plate-owned proof linked, or
working-tree	research	VISION.md	78	- External editors are pressure sources, not architecture to clone.
working-tree	research	VISION.md	79	- Research is a compiled agent layer, not a scrapbook.
working-tree	editor_behavior,proof	VISION.md	85	- "WTF" on editor behavior means reproduce with real mouse/keyboard/browser
working-tree	proof	VISION.md	88	- "No debounce bullshit" means a faster-looking metric is rejected if the user
working-tree	api_dx	VISION.md	90	- "Long term most precise and performant" means choose architecture/API owner,
working-tree	api_dx	VISION.md	95	clean API/DX, then prove readiness.
working-tree	supervisor	VISION.md	97	- "Batch loop" means keep working through safe alternate owners and collect
working-tree	editor_behavior,api_dx,proof	VISION.md	104	selection, history, browser proof, package API, and benchmarks.
working-tree	api_dx	VISION.md	108	- Public API should teach `editor.read`, `editor.update`, `state`, `tx`,
working-tree	api_dx	VISION.md	109	extension groups, commit listeners, and projection sources.
working-tree	editor_behavior	VISION.md	114	- Page layout is not core editor truth. Active caret, selection, and
working-tree	editor_behavior,proof	VISION.md	115	composition stay on the native/browser editing path.
working-tree	editor_behavior,proof	VISION.md	116	- Browser editing claims require model, DOM, selection/caret where observable,
working-tree	editor_behavior	VISION.md	117	focus owner, legal trace, replayability, and follow-up typing.
working-tree	proof	VISION.md	118	- Behavior before perf. Visual proof before green visible-UI claims. Keep perf
working-tree	editor_behavior	VISION.md	120	- Degraded huge-document modes stay degraded until native behavior is proved.
working-tree	vision,api_dx	VISION.md	122	Read `docs/vision/slate.md` for the full Slate doctrine.
working-tree	api_dx	VISION.md	127	components, kits, app-facing docs, product ergonomics, and opinionated UX built
working-tree	api_dx	VISION.md	133	behavior belongs in packages, kits, examples, or docs.
working-tree	api_dx	VISION.md	134	- A behavior, API, or gate change needs an adoption story. "Cleaner" alone is
working-tree	api_dx	VISION.md	136	- Public docs must be source-backed, current-state only, and readable by humans
working-tree	api_dx	VISION.md	138	- Plugin and feature pages are headless first. UI components are render
working-tree	api_dx	VISION.md	142	- Plate can re-export Slate surface where it improves DX, but bugs that
working-tree	api_dx	VISION.md	146	- AI support stays optional, composable, and plugin-first.
working-tree	vision,api_dx	VISION.md	148	Read `docs/vision/plate.md` for the full Plate doctrine.
working-tree	vision,api_dx	VISION.md	155	- root `VISION.md` for mandatory essential taste and routing;
working-tree	vision,api_dx	VISION.md	156	- `docs/vision/*.md` for owner-specific reusable doctrine;
working-tree	api_dx,proof	VISION.md	157	- Slate docs for accepted Slate v2 architecture/proof/release claim width;
working-tree	api_dx	VISION.md	158	- Plate docs for accepted Plate behavior/API/docs decisions;
working-tree	api_dx,research	VISION.md	159	- research docs for durable architecture conclusions and vocabulary;
working-tree	proof	VISION.md	160	- benchmark target registries for metric/control-plane truth;
working-tree	api_dx,proof	VISION.md	163	Write latest-state rules, accepted tradeoffs, rejected alternatives, proof
working-tree	api_dx	VISION.md	164	commands, and next owners. Do not write public changelog prose. Consolidate
working-tree	vision	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	41	- `.agents/rules/vision.mdc` and generated
working-tree	vision	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	42	`.agents/skills/vision/SKILL.md` exist and record
working-tree	vision,supervisor	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	58	- `rg` source/mirror audit for checkpoint-zero and `vision` sections
working-tree	vision,supervisor,proof	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	157	| Named verification threshold | yes | Create profile skill, wire checkpoint zero, sync mirrors, pass checks | `vision` source/mirror exist; source and mirrors contain checkpoint-zero and numbered source-read rules; checks pass. |
working-tree	vision	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	182	| Profile and rule patch | complete | `vision` and `slate-automation` updated | sync |
working-tree	vision	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	210	- Keep one compact `vision` skill as the first-read profile.
working-tree	vision	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	219	- Added `.agents/rules/vision.mdc` and generated
working-tree	vision	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	220	`.agents/skills/vision/SKILL.md`.
working-tree	vision,supervisor,api_dx,proof	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	241	- `rg -n "vision|numbered source-read passes|Taste checkpoint|checkpoint zero|Degraded Mode Contract|Recent Pagination Lessons|Benchmark Target Authority|Claim Width|state/tx|source-read passes" .agents/rules/slate-automation.mdc .agents/skills/slate-automation/SKILL.md .agents/rules/vision.mdc .agents/skills/vision/SKILL.md` found the source, mirrors, and profile sections.
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-03-compile-slate-automation-taste-profile.md	249	`vision` as checkpoint zero, then drill into current owner docs by
working-tree	vision,api_dx	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	1	# harden vision from docs and sessions
working-tree	vision,api_dx	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	4	Harden vision taste profile; done when batched docs/session scan adds self-grill rules, skill syncs, and checks pass.
working-tree	vision,api_dx	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	7	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md
working-tree	vision,api_dx	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	20	- type: local docs corpus, local Codex session logs, memory registry, existing `vision` source rule
working-tree	vision,api_dx	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	22	- title: Harden Vision taste profile from docs and project prompts
working-tree	vision	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	30	- affected packages / surfaces: `.agents/rules/vision.mdc`, `.agents/skills/vision/SKILL.md`, this plan, `.tmp` evidence artifacts
working-tree	vision,supervisor	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	36	- `vision` gains a compact red-flags/self-grill section that tells an overnight supervisor how to catch misses before the user does.
working-tree	vision,api_dx	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	41	- `.tmp/vision-doc-prompt-ingest.json` records the docs scan.
working-tree	vision	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	42	- `.tmp/vision-doc-batches.md` records checked doc batches.
working-tree	vision	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	43	- `.tmp/vision-session-prompts.json` records streamed session prompt extraction.
working-tree	vision	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	44	- `.tmp/vision-session-prompt-batches.md` records checked prompt batches.
working-tree	vision	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	45	- `.tmp/vision-self-grill-synthesis.md` records promoted corrections.
working-tree	vision,supervisor,api_dx,proof	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	48	- `pnpm docs:slate-v2:audit`, `pnpm lint:fix`, and `node .agents/skills/autogoal/scripts/check-complete.mjs docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md` verify closure.
working-tree	vision,api_dx	docs/plans/2026-06-03-harden-vision-from-docs-and-sessions.md	60	- Source of truth: local docs/session artifacts plus `.agents/rules/vision.mdc`.
